Year,half-marathon time,marathon time
2010,1:35:55,04:05:06
2010,1:35:58,04:21:50
2010,1:35:59,03:31:40
2010,1:36:00,03:27:23
2010,1:36:01,03:39:25
2010,1:36:02,03:53:12
2010,1:36:04,03:15:51
2010,1:36:04,03:33:56
2010,1:36:04,03:36:49
2010,1:36:06,03:31:27
2010,1:36:07,03:18:41
2010,1:36:07,03:33:26
2010,1:36:07,03:47:19
2010,1:36:07,03:56:44
2010,1:36:09,03:23:57
2010,1:36:09,03:29:47
2010,1:36:09,03:59:30
2010,1:36:10,03:34:17
2010,1:36:11,03:25:24
2010,1:36:12,03:28:15
2010,1:36:12,03:29:45
2010,1:36:12,04:11:36
2010,1:36:13,03:27:48
2010,1:36:13,03:44:00
2010,1:36:14,03:33:52
2010,1:36:14,03:39:53
2010,1:36:16,03:35:00
2010,1:36:16,03:57:22
2010,1:36:17,03:25:25
2010,1:36:18,03:32:47
2010,1:36:19,03:30:32
2010,1:36:19,03:34:15
2010,1:36:19,03:34:41
2010,1:36:19,03:48:43
2010,1:36:20,03:33:06
2010,1:36:20,03:38:30
2010,1:36:21,03:33:50
2010,1:36:21,03:50:29
2010,1:36:22,03:40:15
2010,1:36:22,03:43:38
2010,1:36:24,03:22:34
2010,1:36:25,03:30:48
2010,1:36:25,03:51:57
2010,1:36:26,03:26:42
2010,1:36:27,03:26:09
2010,1:36:27,03:30:30
2010,1:36:28,03:25:52
2010,1:36:28,03:53:23
2010,1:36:29,03:38:11
2010,1:36:29,03:39:20
2010,1:36:30,03:35:03
2010,1:36:31,03:47:40
2010,1:36:32,03:14:41
2010,1:36:33,03:52:57
2010,1:36:34,03:19:27
2010,1:36:34,03:46:13
2010,1:36:35,03:24:58
2010,1:36:35,04:17:05
2010,1:36:36,03:44:46
2010,1:36:38,03:42:33
2010,1:36:39,03:35:06
2010,1:36:40,03:39:42
2010,1:36:42,03:54:48
2010,1:36:43,03:43:30
2010,1:36:46,03:28:50
2010,1:36:47,04:32:31
2010,1:36:48,03:24:48
2010,1:36:49,03:32:10
2010,1:36:50,03:36:12
2010,1:36:52,03:28:07
2010,1:36:52,03:52:15
2010,1:36:53,03:24:32
2010,1:36:54,03:51:46
2010,1:36:55,03:21:57
2010,1:36:55,03:25:51
2010,1:36:56,03:26:04
2010,1:36:56,03:28:29
2010,1:36:57,04:06:31
2010,1:36:58,03:36:29
2010,1:36:59,03:27:54
2010,1:36:59,03:35:16
2010,1:36:59,03:40:25
2010,1:36:59,04:35:35
2010,1:37:00,04:33:30
2010,1:37:01,03:26:03
2010,1:37:01,03:35:22
2010,1:37:02,03:34:44
2010,1:37:02,04:16:19
2010,1:37:03,03:29:35
2010,1:37:03,03:37:05
2010,1:37:04,03:40:56
2010,1:37:06,03:25:57
2010,1:37:06,03:26:30
2010,1:37:06,04:44:34
2010,1:37:07,03:56:18
2010,1:37:07,03:58:26
2010,1:37:07,04:05:25
2010,1:37:08,03:40:11
2010,1:37:08,03:42:13
2010,1:37:10,03:34:01
2010,1:37:10,03:41:41
2010,1:37:12,03:57:46
2010,1:37:13,03:28:47
2010,1:37:13,03:32:17
2010,1:37:14,03:28:22
2010,1:37:14,03:47:32
2010,1:37:15,03:43:21
2010,1:37:16,03:29:32
2010,1:37:17,03:26:42
2010,1:37:17,03:40:28
2010,1:37:17,03:43:23
2010,1:37:18,03:35:52
2010,1:37:18,04:01:37
2010,1:37:20,03:53:19
2010,1:37:21,03:20:51
2010,1:37:21,03:55:20
2010,1:37:22,03:22:13
2010,1:37:22,03:39:07
2010,1:37:23,03:41:26
2010,1:37:23,03:50:15
2010,1:37:24,03:52:14
2010,1:37:25,03:36:49
2010,1:37:25,03:46:21
2010,1:37:28,03:29:16
2010,1:37:28,03:30:47
2010,1:37:30,03:32:13
2010,1:37:30,03:46:51
2010,1:37:30,04:11:08
2010,1:37:30,04:23:47
2010,1:37:30,04:30:11
2010,1:37:32,03:21:46
2010,1:37:32,03:41:44
2010,1:37:33,03:39:47
2010,1:37:33,03:47:27
2010,1:37:34,03:59:31
2010,1:37:34,04:24:58
2010,1:37:35,03:28:24
2010,1:37:39,03:25:52
2010,1:37:39,03:27:28
2010,1:37:39,03:32:14
2010,1:37:39,04:19:18
2010,1:37:41,03:30:21
2010,1:37:41,03:43:21
2010,1:37:42,04:09:27
2010,1:37:44,03:39:47
2010,1:37:44,04:10:37
2010,1:37:45,03:57:03
2010,1:37:48,03:27:58
2010,1:37:48,03:51:12
2010,1:37:48,04:36:55
2010,1:37:49,03:49:08
2010,1:37:49,04:10:58
2010,1:37:50,04:00:00
2010,1:37:51,03:35:34
2010,1:37:53,03:30:29
2010,1:37:54,03:52:28
2010,1:37:56,03:43:00
2010,1:37:57,03:51:17
2010,1:37:59,03:10:32
2010,1:37:59,03:37:17
2010,1:37:59,03:41:28
2010,1:38:01,03:36:57
2010,1:38:02,03:23:36
2010,1:38:03,03:22:29
2010,1:38:03,03:28:20
2010,1:38:04,03:51:25
2010,1:38:06,03:39:07
2010,1:38:08,03:58:14
2010,1:38:09,03:54:54
2010,1:38:11,03:53:37
2010,1:38:13,03:34:53
2010,1:38:13,03:46:53
2010,1:38:15,03:31:09
2010,1:38:15,04:40:35
2010,1:38:16,04:09:25
2010,1:38:18,03:32:59
2010,1:38:21,03:26:59
2010,1:38:23,03:22:51
2010,1:38:24,03:54:05
2010,1:38:24,04:11:17
2010,1:38:25,03:23:43
2010,1:38:25,03:30:05
2010,1:38:26,03:24:18
2010,1:38:27,03:29:14
2010,1:38:30,04:14:01
2010,1:38:31,03:25:10
2010,1:38:31,03:25:24
2010,1:38:31,03:48:45
2010,1:38:31,04:26:18
2010,1:38:32,03:27:27
2010,1:38:32,03:29:32
2010,1:38:32,03:39:23
2010,1:38:34,03:18:05
2010,1:38:34,03:38:09
2010,1:38:34,03:49:03
2010,1:38:34,03:53:05
2010,1:38:34,04:22:47
2010,1:38:35,03:47:50
2010,1:38:35,04:19:46
2010,1:38:36,03:36:59
2010,1:38:36,04:01:49
2010,1:38:37,03:47:29
2010,1:38:37,03:49:59
2010,1:38:38,03:39:44
2010,1:38:38,03:43:01
2010,1:38:38,03:55:24
2010,1:38:41,03:22:53
2010,1:38:42,03:52:07
2010,1:38:42,04:06:40
2010,1:38:43,03:34:55
2010,1:38:43,03:36:27
2010,1:38:43,04:26:29
2010,1:38:44,04:11:50
2010,1:38:46,03:43:01
2010,1:38:46,04:30:03
2010,1:38:47,03:32:10
2010,1:38:47,03:34:13
2010,1:38:47,03:47:31
2010,1:38:48,04:02:51
2010,1:38:48,04:12:07
2010,1:38:50,04:08:33
2010,1:38:52,03:29:03
2010,1:38:53,03:41:56
2010,1:38:53,03:47:41
2010,1:38:53,04:19:29
2010,1:38:54,03:42:47
2010,1:38:54,04:18:29
2010,1:38:55,03:34:21
2010,1:38:56,03:44:06
2010,1:38:56,04:44:15
2010,1:38:57,03:32:39
2010,1:38:58,03:39:49
2010,1:38:59,03:08:22
2010,1:39:00,03:32:44
2010,1:39:01,03:52:31
2010,1:39:01,04:08:59
2010,1:39:02,04:08:57
2010,1:39:03,03:37:46
2010,1:39:03,03:58:51
2010,1:39:03,04:06:34
2010,1:39:03,04:33:30
2010,1:39:04,03:35:26
2010,1:39:04,03:43:07
2010,1:39:04,03:57:13
2010,1:39:08,03:33:29
2010,1:39:08,04:09:10
2010,1:39:09,03:36:33
2010,1:39:10,03:30:28
2010,1:39:10,03:35:52
2010,1:39:11,04:03:44
2010,1:39:11,04:09:18
2010,1:39:12,03:30:02
2010,1:39:12,04:09:27
2010,1:39:13,03:34:57
2010,1:39:14,03:22:44
2010,1:39:14,04:35:12
2010,1:39:15,03:28:58
2010,1:39:15,03:31:03
2010,1:39:15,03:39:11
2010,1:39:15,03:48:55
2010,1:39:16,03:43:33
2010,1:39:16,03:47:03
2010,1:39:16,03:52:53
2010,1:39:17,03:32:10
2010,1:39:17,03:51:36
2010,1:39:17,04:01:52
2010,1:39:18,03:22:55
2010,1:39:18,03:54:12
2010,1:39:18,04:17:19
2010,1:39:18,04:29:38
2010,1:39:19,03:56:26
2010,1:39:21,03:36:14
2010,1:39:22,03:26:39
2010,1:39:22,03:38:16
2010,1:39:22,03:40:21
2010,1:39:22,03:44:49
2010,1:39:24,03:58:26
2010,1:39:25,03:16:58
2010,1:39:27,03:34:44
2010,1:39:28,03:28:17
2010,1:39:28,03:28:49
2010,1:39:28,03:48:32
2010,1:39:30,03:35:38
2010,1:39:30,03:49:59
2010,1:39:30,03:50:07
2010,1:39:31,03:39:19
2010,1:39:31,03:41:21
2010,1:39:31,03:42:51
2010,1:39:31,03:53:07
2010,1:39:32,03:47:42
2010,1:39:32,03:54:37
2010,1:39:33,03:05:28
2010,1:39:33,03:37:45
2010,1:39:33,03:43:58
2010,1:39:35,03:40:56
2010,1:39:35,04:33:14
2010,1:39:36,03:44:23
2010,1:39:37,03:56:23
2010,1:39:38,03:49:50
2010,1:39:39,03:35:55
2010,1:39:39,03:43:59
2010,1:39:41,03:36:56
2010,1:39:41,03:39:49
2010,1:39:42,03:35:51
2010,1:39:42,03:39:30
2010,1:39:42,03:53:03
2010,1:39:44,04:00:45
2010,1:39:44,04:09:08
2010,1:39:45,03:51:15
2010,1:39:46,03:53:37
2010,1:39:50,03:41:31
2010,1:39:50,03:44:20
2010,1:39:50,03:45:07
2010,1:39:51,03:52:15
2010,1:39:51,03:59:03
2010,1:39:52,03:31:31
2010,1:39:52,03:35:03
2010,1:39:52,03:51:31
2010,1:39:52,04:09:35
2010,1:39:53,03:40:07
2010,1:39:53,03:43:59
2010,1:39:53,04:10:53
2010,1:39:54,03:46:16
2010,1:39:57,03:40:57
2010,1:39:58,03:41:50
2010,1:39:58,03:53:08
2010,1:39:58,04:11:18
2010,1:39:59,03:38:58
2010,1:39:59,04:23:32
2010,1:40:02,03:31:07
2010,1:40:02,03:40:21
2010,1:40:02,04:02:20
2010,1:40:02,04:11:48
2010,1:40:03,03:35:12
2010,1:40:03,03:54:28
2010,1:40:04,03:42:30
2010,1:40:04,03:49:17
2010,1:40:04,04:00:17
2010,1:40:05,03:39:48
2010,1:40:05,04:14:50
2010,1:40:07,03:48:16
2010,1:40:08,03:32:52
2010,1:40:09,03:42:53
2010,1:40:09,04:20:31
2010,1:40:10,04:04:42
2010,1:40:10,04:46:18
2010,1:40:11,04:10:27
2010,1:40:11,04:34:20
2010,1:40:12,03:11:37
2010,1:40:12,03:28:39
2010,1:40:12,04:19:20
2010,1:40:12,04:27:20
2010,1:40:14,04:08:51
2010,1:40:15,03:28:57
2010,1:40:15,03:53:06
2010,1:40:16,03:38:51
2010,1:40:16,04:17:41
2010,1:40:19,03:31:02
2010,1:40:22,03:55:29
2010,1:40:23,04:04:31
2010,1:40:24,03:32:08
2010,1:40:25,03:49:52
2010,1:40:26,03:49:32
2010,1:40:27,03:46:06
2010,1:40:27,04:10:45
2010,1:40:28,04:16:58
2010,1:40:29,03:27:47
2010,1:40:29,03:37:15
2010,1:40:29,03:45:57
2010,1:40:29,03:51:58
2010,1:40:29,04:37:40
2010,1:40:30,03:48:40
2010,1:40:32,04:00:06
2010,1:40:33,04:11:13
2010,1:40:34,03:54:46
2010,1:40:36,04:13:44
2010,1:40:36,04:36:10
2010,1:40:37,03:25:54
2010,1:40:38,03:28:24
2010,1:40:39,03:35:17
2010,1:40:39,03:48:06
2010,1:40:39,03:48:19
2010,1:40:39,03:58:40
2010,1:40:41,03:42:26
2010,1:40:41,03:44:26
2010,1:40:41,04:37:15
2010,1:40:42,03:43:58
2010,1:40:42,03:45:48
2010,1:40:43,03:55:06
2010,1:40:43,04:44:35
2010,1:40:44,04:03:55
2010,1:40:45,03:26:31
2010,1:40:45,03:52:00
2010,1:40:45,04:09:05
2010,1:40:46,03:22:12
2010,1:40:46,03:39:01
2010,1:40:46,04:14:02
2010,1:40:47,03:42:21
2010,1:40:48,04:00:07
2010,1:40:48,04:03:38
2010,1:40:49,03:44:06
2010,1:40:49,03:45:38
2010,1:40:49,03:47:25
2010,1:40:49,03:49:22
2010,1:40:50,03:36:30
2010,1:40:51,03:47:14
2010,1:40:51,03:56:25
2010,1:40:53,03:50:48
2010,1:40:54,04:09:21
2010,1:40:55,03:41:26
2010,1:40:59,03:42:29
2010,1:40:59,03:48:38
2010,1:40:59,03:56:00
2010,1:40:59,04:04:12
2010,1:40:59,04:20:05
2010,1:41:01,03:37:05
2010,1:41:01,03:42:21
2010,1:41:02,03:45:59
2010,1:41:02,03:49:44
2010,1:41:03,03:39:59
2010,1:41:04,03:29:01
2010,1:41:04,03:37:45
2010,1:41:04,03:38:45
2010,1:41:04,03:50:31
2010,1:41:05,03:43:41
2010,1:41:05,04:01:17
2010,1:41:05,04:37:38
2010,1:41:06,03:52:11
2010,1:41:08,03:46:10
2010,1:41:10,03:47:16
2010,1:41:10,03:55:17
2010,1:41:11,04:18:24
2010,1:41:12,03:08:34
2010,1:41:12,03:09:38
2010,1:41:12,03:46:08
2010,1:41:12,04:01:39
2010,1:41:12,04:10:06
2010,1:41:13,03:54:03
2010,1:41:14,03:31:42
2010,1:41:14,03:37:41
2010,1:41:15,04:49:30
2010,1:41:16,03:41:59
2010,1:41:16,03:45:18
2010,1:41:17,03:41:39
2010,1:41:17,03:53:09
2010,1:41:18,03:34:47
2010,1:41:18,03:44:40
2010,1:41:18,04:41:11
2010,1:41:19,03:47:06
2010,1:41:19,03:47:47
2010,1:41:19,03:54:54
2010,1:41:19,03:56:02
2010,1:41:20,03:35:26
2010,1:41:20,03:36:36
2010,1:41:20,04:18:50
2010,1:41:21,03:41:40
2010,1:41:21,03:47:54
2010,1:41:21,04:11:36
2010,1:41:22,03:54:41
2010,1:41:23,03:47:34
2010,1:41:24,03:33:31
2010,1:41:25,03:45:40
2010,1:41:25,04:02:22
2010,1:41:25,04:13:05
2010,1:41:26,03:36:58
2010,1:41:26,03:43:58
2010,1:41:26,04:40:33
2010,1:41:27,03:44:09
2010,1:41:27,03:57:43
2010,1:41:28,03:23:43
2010,1:41:30,03:49:29
2010,1:41:30,04:22:50
2010,1:41:32,03:46:08
2010,1:41:33,03:29:18
2010,1:41:33,03:45:14
2010,1:41:33,04:00:27
2010,1:41:34,03:52:54
2010,1:41:35,03:35:58
2010,1:41:35,03:43:56
2010,1:41:35,03:49:35
2010,1:41:37,03:41:59
2010,1:41:38,03:45:41
2010,1:41:39,03:12:01
2010,1:41:39,03:46:56
2010,1:41:40,03:46:44
2010,1:41:40,03:47:00
2010,1:41:41,03:38:44
2010,1:41:41,04:04:28
2010,1:41:43,03:51:23
2010,1:41:43,04:05:04
2010,1:41:47,03:37:02
2010,1:41:47,03:45:39
2010,1:41:47,03:49:14
2010,1:41:48,04:01:06
2010,1:41:49,03:48:55
2010,1:41:50,03:44:48
2010,1:41:50,03:58:00
2010,1:41:50,04:26:04
2010,1:41:51,03:46:31
2010,1:41:51,03:55:07
2010,1:41:53,03:41:18
2010,1:41:53,04:15:13
2010,1:41:53,04:27:01
2010,1:41:54,03:41:01
2010,1:41:54,03:53:52
2010,1:41:54,03:57:39
2010,1:41:54,04:10:04
2010,1:41:55,03:46:42
2010,1:41:56,03:53:39
2010,1:41:57,03:54:35
2010,1:41:57,03:57:07
2010,1:41:57,03:57:50
2010,1:41:57,03:59:18
2010,1:41:57,04:07:55
2010,1:41:58,03:41:55
2010,1:41:59,03:53:22
2010,1:41:59,04:03:49
2010,1:42:01,03:22:47
2010,1:42:01,03:42:58
2010,1:42:01,03:58:49
2010,1:42:02,03:58:38
2010,1:42:03,03:42:40
2010,1:42:03,03:44:18
2010,1:42:04,03:49:53
2010,1:42:05,03:32:54
2010,1:42:06,03:45:02
2010,1:42:06,04:01:34
2010,1:42:06,04:06:31
2010,1:42:06,04:38:31
2010,1:42:09,04:13:51
2010,1:42:09,05:02:26
2010,1:42:10,03:49:18
2010,1:42:10,03:54:38
2010,1:42:10,03:57:12
2010,1:42:10,03:58:23
2010,1:42:11,03:47:41
2010,1:42:11,03:59:09
2010,1:42:11,04:03:09
2010,1:42:12,03:40:19
2010,1:42:13,03:44:00
2010,1:42:14,03:43:23
2010,1:42:14,03:50:27
2010,1:42:14,04:24:55
2010,1:42:16,03:54:42
2010,1:42:16,03:55:08
2010,1:42:17,03:54:44
2010,1:42:17,04:02:41
2010,1:42:18,04:02:11
2010,1:42:20,03:56:53
2010,1:42:21,03:55:06
2010,1:42:21,03:57:19
2010,1:42:22,04:21:38
2010,1:42:25,03:40:53
2010,1:42:26,03:53:34
2010,1:42:27,03:55:36
2010,1:42:27,04:00:37
2010,1:42:28,03:58:10
2010,1:42:29,03:52:56
2010,1:42:29,04:17:36
2010,1:42:29,05:04:14
2010,1:42:30,04:19:46
2010,1:42:31,03:24:57
2010,1:42:32,04:00:09
2010,1:42:33,03:21:34
2010,1:42:33,03:41:59
2010,1:42:34,04:00:58
2010,1:42:34,04:08:12
2010,1:42:35,03:49:13
2010,1:42:36,03:15:01
2010,1:42:36,03:38:40
2010,1:42:36,03:42:14
2010,1:42:36,03:49:09
2010,1:42:36,03:51:10
2010,1:42:36,03:54:07
2010,1:42:36,03:59:25
2010,1:42:40,03:54:29
2010,1:42:40,04:00:59
2010,1:42:42,03:40:36
2010,1:42:42,03:45:39
2010,1:42:43,04:25:40
2010,1:42:44,03:57:52
2010,1:42:46,03:47:59
2010,1:42:46,03:59:29
2010,1:42:48,03:40:25
2010,1:42:49,03:39:36
2010,1:42:51,03:42:03
2010,1:42:51,03:46:39
2010,1:42:51,03:49:15
2010,1:42:52,03:50:01
2010,1:42:52,03:59:30
2010,1:42:53,03:31:05
2010,1:42:53,03:49:12
2010,1:42:53,04:08:55
2010,1:42:54,03:30:54
2010,1:42:54,04:18:02
2010,1:42:55,03:55:28
2010,1:42:56,03:37:50
2010,1:42:56,03:53:14
2010,1:42:56,04:17:19
2010,1:42:56,04:17:56
2010,1:42:57,03:49:57
2010,1:42:58,03:48:12
2010,1:42:58,03:49:29
2010,1:42:59,03:37:42
2010,1:42:59,03:44:17
2010,1:42:59,03:50:43
2010,1:43:00,03:49:58
2010,1:43:01,03:57:26
2010,1:43:03,03:43:25
2010,1:43:04,04:40:04
2010,1:43:05,03:43:41
2010,1:43:05,03:43:48
2010,1:43:06,03:34:39
2010,1:43:07,03:44:24
2010,1:43:08,03:44:21
2010,1:43:08,03:55:24
2010,1:43:08,03:58:45
2010,1:43:11,03:32:16
2010,1:43:13,03:39:10
2010,1:43:13,03:52:59
2010,1:43:13,03:59:03
2010,1:43:13,04:28:46
2010,1:43:14,03:56:05
2010,1:43:14,03:58:50
2010,1:43:14,04:15:06
2010,1:43:15,04:00:45
2010,1:43:15,04:15:46
2010,1:43:16,03:42:10
2010,1:43:16,03:49:38
2010,1:43:17,03:37:58
2010,1:43:17,03:39:27
2010,1:43:17,03:57:59
2010,1:43:17,04:00:49
2010,1:43:18,03:54:28
2010,1:43:21,04:20:39
2010,1:43:22,03:39:25
2010,1:43:23,03:58:53
2010,1:43:24,03:43:11
2010,1:43:24,04:11:54
2010,1:43:24,04:19:19
2010,1:43:25,03:54:49
2010,1:43:25,04:12:39
2010,1:43:27,03:35:35
2010,1:43:27,03:36:44
2010,1:43:27,03:49:24
2010,1:43:27,03:54:57
2010,1:43:27,04:01:11
2010,1:43:28,03:38:27
2010,1:43:30,03:48:13
2010,1:43:30,04:04:09
2010,1:43:30,04:16:11
2010,1:43:31,03:52:47
2010,1:43:32,03:32:01
2010,1:43:32,03:54:10
2010,1:43:32,04:06:30
2010,1:43:33,03:37:34
2010,1:43:33,04:02:54
2010,1:43:38,04:36:50
2010,1:43:39,02:59:25
2010,1:43:39,04:08:16
2010,1:43:41,03:46:54
2010,1:43:41,03:54:51
2010,1:43:42,03:47:50
2010,1:43:44,03:49:36
2010,1:43:47,03:43:52
2010,1:43:47,04:03:46
2010,1:43:48,04:34:42
2010,1:43:48,04:47:08
2010,1:43:49,03:38:48
2010,1:43:49,04:49:45
2010,1:43:50,04:18:02
2010,1:43:51,03:43:53
2010,1:43:51,03:53:56
2010,1:43:51,03:54:25
2010,1:43:52,03:42:27
2010,1:43:52,04:15:56
2010,1:43:52,04:44:38
2010,1:43:53,03:48:11
2010,1:43:54,03:41:38
2010,1:43:54,03:42:30
2010,1:43:54,03:56:10
2010,1:43:54,04:03:21
2010,1:43:55,03:44:42
2010,1:43:56,03:21:15
2010,1:43:57,03:25:15
2010,1:43:57,04:06:43
2010,1:43:58,03:31:29
2010,1:43:58,03:47:10
2010,1:43:59,03:28:01
2010,1:43:59,04:20:01
2010,1:44:00,03:54:48
2010,1:44:01,03:57:51
2010,1:44:01,04:21:40
2010,1:44:02,03:46:34
2010,1:44:02,04:24:23
2010,1:44:02,04:35:05
2010,1:44:03,03:52:17
2010,1:44:04,04:43:59
2010,1:44:05,03:47:16
2010,1:44:05,04:01:25
2010,1:44:06,03:41:31
2010,1:44:06,03:48:53
2010,1:44:06,04:15:32
2010,1:44:07,03:41:30
2010,1:44:07,03:54:18
2010,1:44:09,03:25:08
2010,1:44:09,03:41:07
2010,1:44:10,03:51:09
2010,1:44:10,04:08:33
2010,1:44:11,03:47:54
2010,1:44:11,04:00:45
2010,1:44:13,03:55:47
2010,1:44:15,04:02:52
2010,1:44:18,03:30:41
2010,1:44:18,03:41:38
2010,1:44:19,03:48:55
2010,1:44:21,04:08:29
2010,1:44:21,04:24:43
2010,1:44:22,04:16:44
2010,1:44:24,04:10:13
2010,1:44:28,03:55:37
2010,1:44:31,03:45:09
2010,1:44:31,03:51:45
2010,1:44:31,04:06:49
2010,1:44:31,04:09:07
2010,1:44:31,04:13:02
2010,1:44:33,03:48:47
2010,1:44:33,04:19:01
2010,1:44:34,03:37:44
2010,1:44:34,04:01:39
2010,1:44:35,04:26:00
2010,1:44:36,03:43:23
2010,1:44:36,04:51:42
2010,1:44:37,04:11:49
2010,1:44:39,03:48:27
2010,1:44:41,03:36:35
2010,1:44:41,04:09:40
2010,1:44:41,04:14:21
2010,1:44:42,03:43:07
2010,1:44:42,03:44:02
2010,1:44:42,04:10:56
2010,1:44:43,04:02:56
2010,1:44:43,04:06:28
2010,1:44:43,04:23:25
2010,1:44:43,04:40:52
2010,1:44:44,04:06:59
2010,1:44:44,04:09:01
2010,1:44:44,04:44:28
2010,1:44:46,04:07:08
2010,1:44:47,04:12:33
2010,1:44:47,04:29:28
2010,1:44:48,03:28:13
2010,1:44:48,03:54:25
2010,1:44:48,03:55:36
2010,1:44:48,04:01:36
2010,1:44:49,03:39:05
2010,1:44:49,03:44:38
2010,1:44:49,03:53:53
2010,1:44:50,03:50:33
2010,1:44:50,03:53:14
2010,1:44:50,03:54:43
2010,1:44:52,04:01:30
2010,1:44:54,04:04:19
2010,1:44:55,03:47:13
2010,1:44:56,03:35:55
2010,1:44:56,03:39:45
2010,1:44:56,03:54:08
2010,1:44:56,04:26:14
2010,1:44:57,04:09:17
2010,1:44:58,03:25:52
2010,1:44:59,04:13:09
2010,1:45:00,03:48:30
2010,1:45:00,03:51:28
2010,1:45:01,03:46:04
2010,1:45:01,04:26:19
2010,1:45:02,04:08:05
2010,1:45:04,03:58:41
2010,1:45:04,04:01:06
2010,1:45:04,04:17:24
2010,1:45:05,04:17:33
2010,1:45:06,03:58:52
2010,1:45:06,04:02:31
2010,1:45:07,03:43:06
2010,1:45:10,03:44:42
2010,1:45:11,03:43:43
2010,1:45:14,03:38:37
2010,1:45:14,04:12:41
2010,1:45:16,03:48:29
2010,1:45:16,03:55:56
2010,1:45:17,03:12:40
2010,1:45:17,03:49:24
2010,1:45:18,04:03:58
2010,1:45:19,03:28:12
2010,1:45:19,04:06:18
2010,1:45:21,03:52:16
2010,1:45:21,03:57:10
2010,1:45:21,04:38:16
2010,1:45:22,03:50:08
2010,1:45:22,03:59:09
2010,1:45:22,04:09:59
2010,1:45:22,04:16:13
2010,1:45:22,04:26:51
2010,1:45:23,03:28:55
2010,1:45:23,03:53:20
2010,1:45:23,04:10:20
2010,1:45:24,03:45:24
2010,1:45:24,03:55:15
2010,1:45:24,04:35:11
2010,1:45:25,03:48:40
2010,1:45:25,03:55:24
2010,1:45:25,04:10:59
2010,1:45:27,03:46:39
2010,1:45:28,03:56:24
2010,1:45:28,03:57:11
2010,1:45:30,03:45:23
2010,1:45:34,03:57:55
2010,1:45:35,03:46:14
2010,1:45:35,04:01:01
2010,1:45:35,04:13:57
2010,1:45:37,03:53:45
2010,1:45:39,04:06:06
2010,1:45:40,03:51:51
2010,1:45:41,03:52:54
2010,1:45:42,03:40:31
2010,1:45:42,04:02:00
2010,1:45:43,03:54:36
2010,1:45:44,03:51:08
2010,1:45:44,04:17:31
2010,1:45:45,03:57:31
2010,1:45:45,04:02:06
2010,1:45:46,03:45:53
2010,1:45:46,04:12:05
2010,1:45:46,04:20:42
2010,1:45:47,03:45:07
2010,1:45:47,03:45:47
2010,1:45:47,04:00:21
2010,1:45:47,04:00:43
2010,1:45:48,03:50:48
2010,1:45:48,03:58:03
2010,1:45:48,04:34:15
2010,1:45:49,04:04:12
2010,1:45:50,04:00:41
2010,1:45:52,03:50:58
2010,1:45:52,04:13:36
2010,1:45:53,04:10:38
2010,1:45:56,03:55:54
2010,1:45:56,04:11:06
2010,1:45:58,04:03:16
2010,1:45:58,04:26:22
2010,1:45:58,04:35:27
2010,1:46:00,03:43:26
2010,1:46:00,03:44:30
2010,1:46:00,04:16:30
2010,1:46:01,04:03:51
2010,1:46:01,04:13:47
2010,1:46:02,04:11:16
2010,1:46:02,04:13:35
2010,1:46:03,03:43:31
2010,1:46:03,03:54:39
2010,1:46:03,04:05:55
2010,1:46:04,04:13:04
2010,1:46:05,03:59:44
2010,1:46:06,04:18:44
2010,1:46:06,04:21:25
2010,1:46:07,04:10:48
2010,1:46:07,04:41:48
2010,1:46:09,03:43:33
2010,1:46:11,03:54:14
2010,1:46:13,04:18:57
2010,1:46:14,03:49:27
2010,1:46:14,04:05:41
2010,1:46:15,03:49:19
2010,1:46:15,04:22:52
2010,1:46:16,03:22:05
2010,1:46:21,04:02:43
2010,1:46:21,04:34:39
2010,1:46:22,05:00:54
2010,1:46:23,03:53:01
2010,1:46:23,04:26:36
2010,1:46:24,03:49:06
2010,1:46:25,03:55:48
2010,1:46:25,04:47:24
2010,1:46:26,03:53:38
2010,1:46:28,04:05:54
2010,1:46:28,04:49:26
2010,1:46:29,03:45:24
2010,1:46:29,03:53:38
2010,1:46:30,03:56:42
2010,1:46:30,04:18:45
2010,1:46:32,03:36:36
2010,1:46:32,03:51:45
2010,1:46:32,03:51:58
2010,1:46:32,04:18:15
2010,1:46:33,03:40:22
2010,1:46:33,04:10:40
2010,1:46:34,03:59:45
2010,1:46:34,04:00:37
2010,1:46:34,04:07:30
2010,1:46:35,04:27:38
2010,1:46:37,03:51:35
2010,1:46:37,03:59:04
2010,1:46:37,04:28:51
2010,1:46:37,04:37:48
2010,1:46:38,04:00:02
2010,1:46:40,03:40:43
2010,1:46:40,04:05:45
2010,1:46:40,04:07:18
2010,1:46:40,04:25:26
2010,1:46:41,04:15:03
2010,1:46:43,03:45:44
2010,1:46:44,04:03:12
2010,1:46:44,04:30:36
2010,1:46:45,03:54:01
2010,1:46:45,04:14:42
2010,1:46:46,04:37:15
2010,1:46:47,03:56:29
2010,1:46:47,04:20:30
2010,1:46:47,04:27:11
2010,1:46:48,04:05:13
2010,1:46:48,04:27:10
2010,1:46:48,04:29:05
2010,1:46:49,03:56:58
2010,1:46:49,04:16:55
2010,1:46:50,03:51:30
2010,1:46:50,03:54:00
2010,1:46:51,04:26:23
2010,1:46:52,04:00:24
2010,1:46:53,03:55:47
2010,1:46:53,03:57:14
2010,1:46:53,04:18:29
2010,1:46:54,04:14:27
2010,1:46:55,04:14:41
